district,wall_material,status,balcony,area_kitchen,area_living,area,room,floor,superficiality,type_build,price
Галицький, цегла, відмінний,1,10,nan,100,4,3,3, Австрійський,36600
Галицький, цегла, відмінний,1,23,45,89,2,2,3, Австрійський люкс,28900
Личаківський, цегла, люкс,1,20,nan,65,2,8,10,nan,23100
Сихівський, цегла, відмінний,2,nan,nan,50,1,2,9,nan,3500
Сихівський, цегла, відмінний,2,nan,nan,55,2,2,9,nan,3500
Сихівський, цегла, відмінний,2,nan,nan,70,3,2,9,nan,3500
Галицький,nan,nan,nan,nan,nan,41,1,1,3,nan,14000
Франківський, цегла, люкс,1,12,24,65,2,2,9,nan,13500
Залізничний, цегла, відмінний,1,7,nan,35,1,1,14, Чешка,9000
Залізничний,nan,nan,nan,nan,nan,20,1,1,2,nan,10000
Залізничний, цегла, середній,1,6,15,25,1,1,3, Будівля старого Львова,8500
Шевченківський,nan, відмінний,nan,nan,nan,62,2,7,11,nan,23100
Галицький, цегла, середній,nan,nan,nan,47,2,1,3, Польський,14000
Шевченківський, цегла, відмінний,3,nan,nan,70,3,9,9, Чешка,17000
Франківський, цегла, відмінний,2,nan,nan,72,2,2,10,nan,17000
Франківський,nan, відмінний,nan,nan,nan,47,1,2,10,nan,13000
Шевченківський, цегла, відмінний,1,nan,nan,47,1,5,10,nan,15000
Личаківський,nan, відмінний,1,nan,nan,43,1,7,9,nan,15400
Франківський, цегла, люкс,1,8,51,83,3,2,4, Сталінка,34600
Личаківський, цегла, відмінний,1,nan,nan,120,4,1,5,nan,38500
Франківський, цегла, відмінний,1,nan,nan,56,1,10,12,nan,16000
Личаківський, цегла, відмінний,1,11,32,58,2,6,9,nan,16500
Шевченківський, цегла, середній,2,9,39,67,3,5,9, Чешка,8500
Залізничний,nan, середній,nan,nan,nan,25,1,1,1, Польський,7000
Личаківський, цегла, відмінний,2,14,38,75,2,7,11,nan,15000
Шевченківський, цегла, відмінний,nan,20,nan,52,1,4,7,nan,17000
Сихівський, панель, відмінний,1,8,30,50,2,7,9, Чешка,12000
Личаківський, цегла, люкс,1,18,nan,74,2,10,10,nan,25000
Личаківський, цегла, люкс,1,15,nan,52,2,2,3,nan,19300
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,28900
Франківський, цегла, відмінний,1,18,15,44,1,2,3, Польський,19300
Франківський,nan,nan,nan,25,15,45,1,8,9,nan,17300
Сихівський,nan, люкс,1,nan,nan,31,1,5,9,nan,12000
Франківський, цегла, відмінний,2,23,100,150,4,4,5, Польський люкс,30800
Франківський,nan, відмінний,nan,nan,nan,83,2,4,10,nan,34600
Шевченківський, цегла, люкс,1,nan,nan,70,2,3,10,nan,25000
Личаківський, цегла, відмінний,1,12,nan,65,2,7,10,nan,15000
Личаківський, цегла, відмінний,2,nan,nan,70,3,3,4,nan,15400
Шевченківський,nan,nan,nan,nan,nan,38,1,5,9,nan,12000
Шевченківський,nan,nan,nan,nan,nan,38,1,5,9,nan,12000
Шевченківський,nan, відмінний,1,10,25,41,1,2,3,nan,23100
Галицький, цегла, відмінний,2,25,35,80,2,2,10,nan,25000
Франківський, цегла, відмінний,2,10,54,70,3,2,6,nan,15000
Франківський, цегла, відмінний,2,10,54,70,3,2,6,nan,15000
Сихівський, цегла, відмінний,1,14,32,65,2,9,10,nan,17000
Франківський, цегла, відмінний,1,10,25,43,1,5,9,nan,14000
Франківський, цегла, відмінний,1,10,25,43,1,5,9,nan,14000
Залізничний, цегла, люкс,1,11,40,60,2,7,13,nan,25000
Галицький,nan, середній,nan,12,29,44,1,2,4, Австрійський,19300
Франківський,nan, відмінний,1,6,22,28,1,9,11,nan,15000
Шевченківський, цегла, люкс,1,10,22,43,1,1,5,nan,12000
Сихівський,nan, відмінний,nan,12,nan,53,2,9,10,nan,19300
Личаківський,nan,nan,1,nan,nan,65,2,5,10,nan,27000
Сихівський,nan, люкс,1,nan,nan,37,1,8,8,nan,15000
Личаківський, цегла, відмінний,nan,12,20,42,1,3,10,nan,14300
Франківський, цегла, відмінний,1,15,26,41,1,6,12,nan,13500
Шевченківський, цегла, відмінний,nan,4,16,20,1,3,5, Хрущовка,4800
Шевченківський, цегла, люкс,1,23,40,73,2,2,10,nan,21200
Личаківський,nan, відмінний,1,10,nan,45,1,5,5,nan,17300
Шевченківський,nan,nan,1,nan,nan,45,1,2,5,nan,16000
Шевченківський, цегла, відмінний,nan,nan,nan,49,1,6,9,nan,13500
Шевченківський, цегла, люкс,1,nan,nan,70,2,3,10,nan,25000
Галицький, цегла, відмінний,nan,20,nan,45,1,3,3, Австрійський,18500
Франківський, цегла, люкс,1,30,15,59,1,10,12,nan,23100
Галицький,nan, люкс,1,nan,nan,50,1,8,12,nan,30800
Галицький, цегла, люкс,1,7,30,46,2,3,5,nan,16000
Галицький, цегла, люкс,1,nan,nan,50,1,7,10,nan,19300
Шевченківський,nan, люкс,nan,13,nan,94,3,7,11,nan,27000
Галицький, цегла, відмінний,1,10,nan,100,4,3,3, Австрійський,36600
Шевченківський, цегла, люкс,nan,6,22,30,1,9,11,nan,15000
Личаківський,nan, відмінний,nan,8,45,70,3,5,9, Чешка,4000
Личаківський,nan, відмінний,2,14,nan,85,3,3,5,nan,28900
Франківський, цегла, люкс,2,nan,nan,80,2,10,16,nan,25000
Галицький, цегла, відмінний,nan,nan,nan,40,1,2,3,nan,8000
Шевченківський, цегла, відмінний,1,15,31,46,1,8,9,nan,10500
Личаківський, цегла, люкс,2,nan,nan,130,3,5,6,nan,34600
Франківський,nan,nan,1,12,20,50,1,5,10,nan,14000
Шевченківський,nan,nan,1,30,25,65,1,5,7,nan,16000
Личаківський,nan, середній,nan,12,18,34,1,2,4, Будівля старого Львова,6000
Галицький,nan, відмінний,nan,10,15,30,1,2,3, Австрійський люкс,12500
Шевченківський,nan, відмінний,nan,23,nan,73,2,2,10,nan,21200
Франківський,nan, люкс,nan,12,33,57,2,7,14,nan,20000
Галицький, цегла, люкс,1,nan,nan,95,3,2,3, Австрійський,38500
Шевченківський,nan,nan,nan,18,30,65,2,4,10,nan,25000
Галицький,nan, відмінний,nan,nan,nan,53,2,4,6,nan,20000
Личаківський, цегла, люкс,2,nan,nan,70,2,1,10,nan,19000
Личаківський, цегла, люкс,2,nan,nan,70,2,7,10,nan,19000
Шевченківський,nan,nan,nan,nan,nan,45,1,7,16,nan,21200
Сихівський,nan,nan,nan,nan,nan,52,2,5,9,nan,14500
Франківський,nan,nan,nan,nan,nan,52,2,5,9,nan,14500
Шевченківський,nan, відмінний,nan,nan,nan,41,2,4,6,nan,23100
Залізничний, цегла, відмінний,1,10,nan,60,3,2,5,nan,18100
Сихівський,nan, середній,1,nan,nan,49,2,9,9, Чешка,9000
Галицький,nan, відмінний,nan,nan,nan,110,3,1,3,nan,16000
Личаківський, цегла, люкс,1,15,nan,52,2,2,3,nan,19300
Галицький, цегла, люкс,1,nan,35,45,1,9,12,nan,28900
Франківський, цегла, відмінний,1,18,15,44,1,2,3, Польський,19300
Франківський,nan,nan,nan,25,15,45,1,8,9,nan,17300
Сихівський,nan, люкс,1,nan,nan,31,1,5,9,nan,12000
Франківський, цегла, відмінний,2,23,100,150,4,4,5, Польський люкс,30800
Франківський,nan, відмінний,nan,nan,nan,83,2,4,10,nan,34600
Шевченківський, цегла, люкс,1,nan,nan,70,2,3,10,nan,25000
Галицький,nan, відмінний,nan,nan,nan,110,3,1,3,nan,16000
Залізничний,nan,nan,1,14,25,55,1,2,9,nan,13000
Залізничний,nan, відмінний,nan,nan,nan,56,2,7,10,nan,23100
Шевченківський, цегла,nan,nan,nan,nan,67,3,6,9,nan,22000
Шевченківський, цегла, відмінний,1,15,31,46,1,8,9,nan,10500
Шевченківський,nan, відмінний,nan,nan,nan,41,1,6,7,nan,19300
Шевченківський,nan, люкс,1,15,nan,62,2,7,10,nan,23100
Франківський,nan,nan,1,nan,nan,55,2,5,5, Хрущовка,8000
Франківський,nan, середній,nan,nan,nan,53,2,2,2,nan,15000
Залізничний,nan,nan,nan,nan,nan,47,1,8,12,nan,19300
Личаківський,nan, відмінний,nan,11,nan,73,2,11,16,nan,17000
Залізничний,nan, відмінний,nan,nan,nan,80,2,2,9,nan,19300
Галицький,nan, відмінний,nan,nan,nan,44,2,2,4, Австрійський,13000
Франківський,nan, люкс,nan,nan,nan,45,1,3,3,nan,19300
Шевченківський, цегла,nan,nan,nan,nan,35,2,2,2, Австрійський,5200
Галицький,nan, люкс,nan,nan,nan,77,3,4,4,nan,26600
Личаківський, цегла, люкс,1,nan,nan,100,3,2,6,nan,28900
Франківський, цегла, люкс,1,14,nan,44,1,4,10,nan,15400
Франківський,nan,nan,nan,nan,nan,49,1,9,10,nan,15000
Шевченківський,nan, люкс,nan,12,nan,82,3,1,2,nan,28900
Галицький,nan,nan,nan,nan,nan,100,3,4,4,nan,22000
Сихівський,nan, відмінний,nan,nan,nan,85,3,2,5,nan,14000
Шевченківський,nan,nan,nan,nan,nan,54,1,7,10,nan,14000
Личаківський,nan,nan,nan,nan,nan,72,2,9,10,nan,19000
Галицький,nan, відмінний,nan,nan,nan,70,2,3,4,nan,32700
Франківський,nan,nan,nan,25,15,45,1,8,9,nan,17300
Сихівський,nan, люкс,1,nan,nan,31,1,5,9,nan,12000
Франківський, цегла, відмінний,2,23,100,150,4,4,5, Польський люкс,30800
Франківський,nan, відмінний,nan,nan,nan,83,2,4,10,nan,34600
Шевченківський, цегла, люкс,1,nan,nan,70,2,3,10,nan,25000
Галицький, цегла, відмінний,nan,20,nan,45,1,3,3, Австрійський,18500
Франківський, цегла, люкс,1,30,15,59,1,10,12,nan,23100
Галицький,nan, люкс,1,nan,nan,50,1,8,12,nan,30800
Галицький, цегла, відмінний,nan,12,nan,33,1,2,3, Австрійський,17000
Сихівський,nan, відмінний,nan,nan,nan,145,3,9,10,nan,57700
Франківський,nan,nan,nan,nan,nan,50,1,11,14,nan,14500
Шевченківський,nan,nan,nan,12,58,62,2,2,2,nan,10000
Галицький, цегла, люкс,4,nan,nan,140,5,6,8,nan,38500
Сихівський,nan,nan,nan,nan,nan,51,1,6,10,nan,14500
Сихівський,nan, люкс,nan,nan,nan,40,1,2,10,nan,13000
Залізничний,nan, відмінний,nan,6,nan,50,2,1,5, Хрущовка,15000
Шевченківський,nan, відмінний,nan,18,16,43,1,9,2, Гуртожиток,4500
Франківський, цегла, відмінний,1,15,30,45,1,9,11,nan,21200
Шевченківський,nan,nan,nan,nan,nan,47,1,8,9,nan,10500
Шевченківський,nan, люкс,1,nan,nan,61,2,7,10,nan,25000
Шевченківський,nan, відмінний,nan,nan,nan,82,3,9,10, Чешка,22000
Шевченківський,nan,nan,nan,nan,nan,45,1,8,9,nan,10500
Шевченківський,nan, відмінний,nan,nan,nan,120,3,9,10,nan,38500
Франківський,nan,nan,nan,nan,nan,45,1,3,3,nan,19300
Шевченківський,nan, відмінний,nan,214,nan,40,1,2,5,nan,19300
Залізничний, цегла, люкс,1,15,40,70,2,6,10,nan,19300
Франківський,nan, відмінний,nan,nan,nan,72,2,2,8,nan,17000
Шевченківський,nan,nan,nan,nan,nan,65,3,2,5,nan,10000
Сихівський,nan, середній,nan,nan,nan,30,1,1,2,nan,7000
Галицький,nan, середній,1,9,nan,55,2,2,3, Австрійський,13500
Залізничний,nan, відмінний,nan,nan,nan,65,2,1,2,nan,15400
Франківський, цегла, люкс,1,18,18,45,1,3,5, Хрущовка,19300
Шевченківський, цегла, відмінний,1,12,37,60,2,4,9,nan,12500
Франківський, цегла, люкс,1,30,15,59,1,10,12,nan,23100
Галицький,nan, люкс,1,nan,nan,50,1,8,12,nan,30800
Галицький, цегла, люкс,1,7,30,46,2,3,5,nan,16000
Галицький, цегла, люкс,1,nan,nan,50,1,7,10,nan,19300
Шевченківський,nan, люкс,nan,13,nan,94,3,7,11,nan,27000
Галицький, цегла, відмінний,1,10,nan,100,4,3,3, Австрійський,36600
Галицький, цегла, відмінний,1,23,45,89,2,2,3, Австрійський люкс,28900
Личаківський, цегла, люкс,1,20,nan,65,2,8,10,nan,23100
Франківський,nan,nan,nan,nan,nan,56,1,3,9,nan,17000
Шевченківський, цегла, люкс,1,14,nan,44,1,3,7,nan,16000
Шевченківський,nan, середній,nan,nan,nan,43,1,2,5,nan,15000
Сихівський, цегла, люкс,1,21,32,64,2,3,16,nan,19300
Шевченківський,nan,nan,nan,nan,nan,36,1,3,9,nan,8000
Шевченківський,nan, люкс,nan,nan,nan,43,1,3,6,nan,16000
Личаківський,nan, відмінний,1,63,nan,40,2,4,5, Хрущовка,13500
Залізничний,nan, відмінний,1,nan,nan,54,2,2,5, Чешка,12000
Залізничний,nan, середній,nan,nan,nan,38,1,8,12,nan,10000
Галицький, цегла, люкс,nan,nan,nan,80,2,4,7,nan,25000
Личаківський, цегла, відмінний,1,15,42,65,2,7,10,nan,15000
Галицький,nan,nan,nan,nan,nan,82,3,1,2,nan,28900
Личаківський,nan,nan,nan,nan,nan,40,1,3,9,nan,15400
Шевченківський,nan,nan,nan,nan,nan,94,3,7,11,nan,27000
Сихівський,nan, люкс,nan,nan,nan,50,1,9,24,nan,21200
